customer_id,customer_key,first_name,last_name,full_name,email,phone,address_line1,city,state,zip_code,country,customer_segment,industry,customer_status,acquisition_channel,registration_date,lifetime_value_usd,is_vip,created_at,updated_at
101,CUST-00101,Benjamin,Gonzalez,Benjamin Gonzalez,mcclainkatherine@example.net,800.633.5421,04478 Hamilton Spur,West Wendy,NM,47588,US,Enterprise,Technology,Active,Organic,2020-08-11,155523.25,0,2023-04-02T07:05:25.001518,2024-03-01T08:20:12.271570
102,CUST-00102,Rebecca,Burnett,Rebecca Burnett,jessicaanderson@example.net,2982215064,001 Wallace Crossing,Thomasberg,IL,91621,US,Mid-Market,Logistics,Prospect,Organic,2018-02-18,141210.41,0,2022-10-19T18:02:10.720402,2024-01-04T09:43:52.140675
103,CUST-00103,Robert,Garcia,Robert Garcia,robertroach@example.net,001-791-841-1739x348,08737 Young Bridge Apt. 197,North Kimberly,CA,95339,US,Consumer,Manufacturing,Active,Referral,2021-08-22,151670.23,0,2023-01-24T11:03:40.984990,2024-11-27T03:34:55.591229
104,CUST-00104,Dawn,Bryant,Dawn Bryant,steven12@example.org,655-361-1002x2557,2166 Nelson Lights Suite 621,Lake Jessica,PR,21393,US,Mid-Market,Manufacturing,Active,Partner,2024-11-02,6906.77,0,2018-09-23T02:10:36.330292,2024-11-29T12:12:57.135653
105,CUST-00105,Timothy,Carroll,Timothy Carroll,nmaxwell@example.org,+1-527-771-6701x4508,3756 Mary Point,North Dawnburgh,NY,62011,US,Consumer,Government,Prospect,Referral,2021-01-24,19461.12,0,2023-12-18T09:11:02.091507,2024-11-14T04:56:48.963979
106,CUST-00106,Charles,Vasquez,Charles Vasquez,brent38@example.net,(963)217-7971x7751,6088 Margaret Turnpike,Pamelaside,IL,86300,US,Enterprise,Manufacturing,Prospect,Partner,2019-09-08,201479.23,0,2022-09-13T06:55:25.683876,2024-12-13T19:55:10.062702
107,CUST-00107,Michael,Brown,Michael Brown,xrivera@example.net,+1-775-371-1305x548,72614 Jacob Walk,Lewisborough,VT,44794,US,SMB,Media,Inactive,Event,2019-07-24,92957.43,0,2018-10-03T10:46:55.205774,2024-05-31T16:42:27.041786
108,CUST-00108,Sara,Monroe,Sara Monroe,lellis@example.net,(470)480-8697,69958 Barnes Rest,West Raymond,MA,39058,US,Enterprise,Government,Inactive,Organic,2022-02-14,108664.09,0,2021-03-03T11:22:01.177879,2024-02-18T19:32:17.389123
109,CUST-00109,Robert,Graves,Robert Graves,megan85@example.net,001-383-733-9452x288,968 Rich Manors Apt. 810,Thomaston,ID,35494,US,Consumer,Retail,Inactive,Referral,2023-03-28,183581.93,0,2023-04-02T11:20:59.227065,2024-02-28T21:39:23.414079
110,CUST-00110,Justin,King,Justin King,james80@example.com,819.883.8638x406,004 Christine Tunnel Suite 359,Port Jenny,ID,39059,US,Consumer,Logistics,Inactive,Event,2023-11-16,148322.42,0,2021-02-21T04:06:09.359601,2024-12-25T22:39:14.379035
111,CUST-00111,Charles,Rivers,Charles Rivers,bennettroy@example.net,222-694-0572x025,851 Fox Ferry Apt. 826,Davisbury,FM,28465,US,Mid-Market,Finance,Active,Social Media,2023-02-22,61343.93,1,2022-08-23T11:35:24.441908,2024-05-01T04:05:18.447337
112,CUST-00112,Kelly,Clements,Kelly Clements,wbarajas@example.net,7158739930,4840 Robertson Pass,Tuckerport,MH,85898,US,Consumer,Education,Active,Social Media,2022-04-30,212812.73,0,2019-05-08T01:28:47.731452,2024-07-07T02:03:03.765310
113,CUST-00113,Stacy,Jackson,Stacy Jackson,simsjason@example.net,001-336-213-8612x075,8193 Russell Mission,Hamiltontown,MS,88751,US,Consumer,Technology,Active,Paid Search,2024-09-10,85414.54,0,2018-10-30T09:20:55.108404,2024-01-03T03:48:58.243736
114,CUST-00114,Jennifer,Brown,Jennifer Brown,haynescharles@example.net,244-991-4766,326 Choi Divide,Ericastad,AL,73052,US,Enterprise,Media,Active,Organic,2023-03-22,60718.33,1,2024-02-14T21:42:08.669130,2024-02-21T17:49:40.947299
115,CUST-00115,Bobby,Armstrong,Bobby Armstrong,torreskaitlin@example.net,(436)282-2239x431,814 John Flat Suite 552,North Justin,CA,25863,US,Consumer,Media,Active,Event,2020-10-04,119285.23,1,2020-03-23T06:15:37.921196,2024-06-13T22:28:27.381504
116,CUST-00116,Christina,Torres,Christina Torres,lindsey62@example.org,333-464-5257x77547,2834 Jessica Brook,Port Bonniefurt,WI,77838,US,Consumer,Healthcare,Active,Paid Search,2022-02-02,55788.3,0,2019-06-28T19:35:29.518075,2024-01-14T09:59:20.475322
117,CUST-00117,Jorge,Shannon,Jorge Shannon,michaelwalker@example.net,001-442-478-8165x803,29927 Williams Trace Suite 314,Jimborough,NC,47850,US,SMB,Real Estate,Active,Social Media,2021-10-11,138591.5,0,2020-09-18T23:11:01.451940,2024-12-01T22:51:02.434931
118,CUST-00118,Nicole,Williams,Nicole Williams,padillaadrienne@example.com,001-849-589-2665x918,5779 Warren Dam Suite 231,Jasonburgh,GA,47978,US,Consumer,Media,Active,Paid Search,2022-07-16,175862.31,0,2022-03-19T18:19:54.622481,2024-10-26T00:08:00.181058
119,CUST-00119,Donna,Perry,Donna Perry,olsontimothy@example.org,001-426-403-0299,202 Nielsen Path,Greeneshire,SC,02941,US,SMB,Manufacturing,Active,Organic,2020-04-24,180460.44,0,2024-02-24T11:15:18.180976,2024-09-23T10:31:34.992813
120,CUST-00120,Lori,Valentine,Lori Valentine,kdillon@example.org,(592)892-9842x57991,10388 Serrano Rest Apt. 279,Port Amandaville,CO,63709,US,Enterprise,Media,Prospect,Referral,2019-07-08,48289.47,1,2022-08-13T09:46:49.221131,2024-11-26T03:02:02.739304
121,CUST-00121,Amber,Smith,Amber Smith,xboyd@example.org,001-686-937-6599x162,49864 Adam Summit,New Alexandrahaven,AL,49656,US,SMB,Real Estate,Churned,Partner,2024-07-24,71108.18,0,2022-08-01T00:28:38.044385,2024-09-08T17:20:34.857082
122,CUST-00122,Leslie,Cox,Leslie Cox,jose86@example.net,(994)663-6887x258,562 Julie Mission Apt. 138,Hartmanside,RI,91865,US,Mid-Market,Manufacturing,Active,Paid Search,2019-01-31,45270.67,0,2022-10-16T17:55:17.107987,2024-01-20T01:13:54.370528
123,CUST-00123,Paul,Fields,Paul Fields,thomasburke@example.org,643-251-9066,770 Melissa Unions,Jameshaven,NC,92048,US,Mid-Market,Manufacturing,Active,Organic,2023-08-18,138563.06,0,2019-08-16T03:37:26.963584,2024-03-03T00:44:15.798071
124,CUST-00124,Barry,Allen,Barry Allen,christopherhill@example.com,(766)793-8011x848,93769 Jose Lodge Apt. 818,Matthewville,AS,67778,US,Consumer,Finance,Active,Partner,2018-01-01,71442.66,1,2024-09-11T08:22:42.027453,2024-11-16T15:46:37.193517
125,CUST-00125,Lisa,Andrews,Lisa Andrews,xhart@example.org,001-857-779-0714x163,434 Raymond Summit,Charlesburgh,NJ,41640,US,Consumer,Education,Active,Organic,2022-11-10,63493.36,1,2020-06-22T15:25:49.964897,2024-11-23T07:40:26.274763
126,CUST-00126,Joseph,Valentine,Joseph Valentine,victorgonzalez@example.net,343.333.3952,790 Melanie Landing,Travisshire,VI,36510,US,Enterprise,Finance,Inactive,Social Media,2022-10-13,18983.5,0,2021-06-08T11:57:48.560227,2024-12-26T06:55:22.413503
127,CUST-00127,Sabrina,Ramirez,Sabrina Ramirez,brianlloyd@example.com,+1-908-756-2718,36915 Salazar Green,New Jose,KY,62281,US,Mid-Market,Retail,Churned,Paid Search,2019-07-22,21752.64,0,2024-09-15T23:52:08.636984,2024-05-05T13:45:33.501388
128,CUST-00128,Ivan,Coleman,Ivan Coleman,michael64@example.com,(892)893-1438,27026 Taylor Vista,Kristenport,KS,74181,US,Enterprise,Media,Inactive,Partner,2020-12-07,149233.65,0,2024-01-04T07:56:44.200921,2024-01-18T11:04:42.697416
129,CUST-00129,Corey,Martin,Corey Martin,thomas17@example.net,445-658-8450x61593,8771 Austin Mountain Apt. 256,Sweeneyland,CO,21734,US,Consumer,Logistics,Inactive,Paid Search,2019-07-05,215111.58,1,2020-05-28T07:21:42.880234,2024-04-24T17:37:35.201325
130,CUST-00130,Denise,Page,Denise Page,cnelson@example.com,001-498-876-2202x341,17800 Warren Corner,West Christineland,SD,51598,US,SMB,Real Estate,Churned,Organic,2022-03-28,152602.91,0,2020-03-01T18:02:00.136936,2024-03-31T13:07:51.692393
131,CUST-00131,Justin,Sims,Justin Sims,anthonyalvarado@example.com,878.648.7282x9979,8317 Diaz Green Apt. 400,West Justin,ND,01591,US,Mid-Market,Technology,Active,Event,2018-12-02,20756.27,0,2022-10-24T22:33:38.364123,2024-06-29T01:07:39.539171
132,CUST-00132,Karla,Evans,Karla Evans,carla08@example.com,568.666.3266,3894 Wong Place,Robertland,HI,18408,US,Mid-Market,Media,Active,Referral,2023-05-12,1167.59,1,2020-01-11T04:56:02.543009,2024-08-21T02:27:56.018422
133,CUST-00133,Christine,Nelson,Christine Nelson,malikhernandez@example.net,3214442703,3564 Bolton Mountain,West Christopherberg,AR,35432,US,Consumer,Manufacturing,Active,Referral,2022-05-11,72382.17,0,2023-06-06T13:39:07.757097,2024-01-27T03:02:35.371233
134,CUST-00134,Theodore,Lee,Theodore Lee,hclayton@example.net,567.930.3718,452 Julie Plaza Apt. 474,West Paige,VI,87886,US,Consumer,Finance,Prospect,Referral,2023-11-21,231015.81,0,2019-07-11T16:00:08.460130,2024-02-11T07:57:48.911882
135,CUST-00135,Cynthia,Nguyen,Cynthia Nguyen,brenda63@example.org,9973925132,005 Jacqueline Turnpike Apt. 273,Tinastad,AS,58004,US,Consumer,Finance,Churned,Referral,2019-03-04,162084.86,0,2023-02-18T00:44:08.502372,2024-01-08T19:33:47.816276
136,CUST-00136,Nicholas,Ramsey,Nicholas Ramsey,washingtonsamuel@example.com,+1-673-492-8557,274 Weaver Motorway,Port Danafurt,VA,24819,US,Mid-Market,Finance,Active,Referral,2019-10-03,198260.83,0,2024-03-06T18:36:12.457883,2024-08-14T19:44:55.622806
137,CUST-00137,Michael,Oliver,Michael Oliver,barrettamber@example.com,787.382.9456,102 Morgan Flats,South Jameston,OK,84616,US,Consumer,Finance,Inactive,Event,2020-03-30,76370.75,1,2023-11-08T13:57:29.376535,2024-08-28T19:10:49.197991
138,CUST-00138,Alicia,Miles,Alicia Miles,jeffrey10@example.org,+1-271-370-5865x0948,38113 Lopez Pine Apt. 928,Reeseshire,MI,88908,US,SMB,Media,Churned,Social Media,2019-10-17,109720.84,0,2021-03-18T11:45:21.678934,2024-08-31T11:29:19.839591
139,CUST-00139,Nicole,Jackson,Nicole Jackson,qwagner@example.org,+1-897-755-8556,836 Ward Mission,Moyertown,VA,05044,US,Consumer,Education,Churned,Paid Search,2019-04-07,6953.29,0,2024-11-17T10:28:54.364717,2024-08-06T01:10:50.408628
140,CUST-00140,Zachary,Holder,Zachary Holder,tracey35@example.org,001-648-788-9921x075,44196 Jessica Stream,Lauraburgh,NM,90887,US,Enterprise,Manufacturing,Churned,Organic,2020-02-11,190895.7,0,2022-12-02T11:30:04.541849,2024-10-26T22:37:19.510761
141,CUST-00141,Cody,May,Cody May,dmiller@example.com,(766)413-9060x480,320 Maddox Terrace Apt. 364,Hernandezmouth,CO,62872,US,Consumer,Media,Prospect,Social Media,2018-04-06,229060.16,0,2021-12-31T14:27:05.703423,2024-01-19T01:08:55.267612
142,CUST-00142,Raymond,Miller,Raymond Miller,kathleencastillo@example.org,369.338.9833x1465,5535 Wheeler Burg Suite 259,Hansonmouth,AZ,31104,US,Consumer,Logistics,Active,Social Media,2021-07-06,87316.28,0,2019-05-26T09:29:23.076353,2024-05-16T19:38:30.559833
143,CUST-00143,Katherine,Farrell,Katherine Farrell,sanchezchristine@example.org,605-914-7705x3833,069 Jonathan Circle,Jamesview,AR,61444,US,SMB,Finance,Active,Paid Search,2018-10-15,103205.45,1,2022-08-01T13:28:00.799115,2024-01-04T01:12:26.623376
144,CUST-00144,Paul,Nelson,Paul Nelson,michelle04@example.net,(936)281-5798x1238,84576 Andrew Spur,Michaelport,IA,66201,US,SMB,Government,Churned,Organic,2023-12-18,113979.06,0,2019-12-07T03:28:37.729052,2024-01-23T16:41:35.437815
145,CUST-00145,Jonathan,Hughes,Jonathan Hughes,raymondstacy@example.org,(856)521-6893,4957 Jamie Dam,Port Devin,UT,92924,US,SMB,Education,Active,Social Media,2024-12-30,216295.19,0,2024-04-15T22:21:59.773981,2024-11-28T21:35:56.011643
146,CUST-00146,Russell,Stout,Russell Stout,lonniegrant@example.net,925-620-5664,12209 Obrien Ridge,New Jesse,TX,03919,US,Consumer,Government,Active,Referral,2023-05-23,129850.63,1,2020-07-07T06:31:38.300475,2024-09-08T20:37:58.962332
147,CUST-00147,Thomas,Shaw,Thomas Shaw,jack67@example.com,(523)530-6046,27975 Clay Meadow,Parsonsfurt,VA,41513,US,Consumer,Healthcare,Active,Paid Search,2022-03-26,137530.3,0,2020-10-04T10:46:51.868505,2024-12-09T17:23:53.327700
148,CUST-00148,Ashley,Herrera,Ashley Herrera,meyershannon@example.org,588.660.8680,4472 Phillips Center Apt. 771,East Kimberlyside,DC,52021,US,Consumer,Logistics,Active,Organic,2022-06-28,243300.13,0,2020-11-23T01:22:55.242869,2024-06-14T00:34:52.856316
149,CUST-00149,Harold,Garza,Harold Garza,nicoledavis@example.com,001-421-811-7518x689,25922 Harold Station Apt. 644,Robertsburgh,DE,17746,US,Mid-Market,Manufacturing,Churned,Organic,2022-12-27,138286.73,0,2024-09-20T20:51:21.258087,2024-01-02T07:01:58.732503
150,CUST-00150,Kathy,Smith,Kathy Smith,astephens@example.net,633.597.7671x9903,20502 Elizabeth Villages,Markland,AR,14773,US,Mid-Market,Finance,Inactive,Organic,2021-06-25,162103.57,0,2020-12-01T17:48:19.933139,2024-03-06T05:44:01.943510
151,CUST-00151,Emily,Carr,Emily Carr,tammycurry@example.com,3146556168,14586 Heather Ridge Apt. 198,South Jenniferport,NE,80303,US,Consumer,Manufacturing,Churned,Event,2022-11-03,68719.51,1,2023-12-07T23:19:07.185266,2024-04-05T00:51:13.626326
152,CUST-00152,Barbara,Hanson,Barbara Hanson,ostone@example.com,829.834.3010x7139,5830 Hannah Glens,West Kevinside,MD,01304,US,Consumer,Technology,Inactive,Partner,2024-06-27,36588.17,0,2018-10-18T23:12:08.590748,2024-05-01T23:33:24.875883
153,CUST-00153,Randy,Carroll,Randy Carroll,jamesbass@example.net,670.727.2785x7608,95512 Pittman Junction,Simsburgh,OK,79889,US,Mid-Market,Finance,Active,Social Media,2024-09-20,85298.87,0,2020-09-22T17:33:12.620549,2024-08-05T20:09:55.295969
154,CUST-00154,Michelle,Walton,Michelle Walton,jennifer46@example.org,335.974.3842x1503,8235 Oconnor Pine,Kimberlyberg,WI,13379,US,Enterprise,Manufacturing,Prospect,Paid Search,2022-12-08,209450.24,1,2023-10-03T09:15:54.885308,2024-12-09T07:36:05.290417
155,CUST-00155,Erica,Anderson,Erica Anderson,hhughes@example.org,6402915701,353 Justin Place Suite 714,East Joshua,AL,82151,US,Mid-Market,Logistics,Churned,Social Media,2023-01-27,86608.42,1,2021-12-01T09:40:58.221349,2024-02-07T11:15:52.459893
156,CUST-00156,Amy,Dunn,Amy Dunn,audrey21@example.com,+1-358-870-2070x160,99795 Cook Flat Apt. 792,Port Leahmouth,CT,60215,US,Consumer,Education,Active,Event,2019-11-24,60081.98,1,2020-03-04T08:40:02.979593,2024-08-23T20:34:23.051709
157,CUST-00157,Katie,Ruiz,Katie Ruiz,michellejensen@example.com,(425)657-7017x1577,928 Richard Station Apt. 581,Amandafurt,OR,54691,US,Mid-Market,Government,Active,Paid Search,2024-08-18,186303.94,1,2019-09-02T19:09:45.718246,2024-03-30T04:34:56.208926
158,CUST-00158,Erik,Olson,Erik Olson,lisagarza@example.com,001-958-732-1971,2461 Gina Ranch,Murphyton,CO,29023,US,Consumer,Retail,Inactive,Organic,2018-06-18,31998.44,0,2023-09-20T08:06:30.744470,2024-11-20T17:42:19.214162
159,CUST-00159,Rebecca,Fields,Rebecca Fields,donnachavez@example.com,(299)873-3549x4651,0580 Jacqueline View,Danielport,VI,04588,US,Enterprise,Logistics,Active,Partner,2018-01-01,227655.2,0,2019-08-25T06:38:03.699359,2024-09-14T00:19:01.249895
160,CUST-00160,Phillip,Flores,Phillip Flores,ngraham@example.net,(672)438-6562,10276 Christopher Row,Daltonchester,RI,24067,US,Mid-Market,Government,Prospect,Referral,2020-09-05,19169.65,0,2021-03-07T10:22:03.257345,2024-06-04T05:30:40.425428
161,CUST-00161,Lori,Cruz,Lori Cruz,kjacobs@example.com,001-338-946-8950x097,84781 John Roads,Lake Cynthiashire,ME,80853,US,SMB,Real Estate,Prospect,Social Media,2019-07-31,162634.24,0,2018-05-15T21:23:05.820728,2024-05-05T17:42:34.437904
162,CUST-00162,Kimberly,Harrison,Kimberly Harrison,vberry@example.com,(444)220-9494x079,904 Miller Parkways Apt. 442,Joshuaview,AL,97681,US,Consumer,Education,Prospect,Event,2021-08-03,221915.95,1,2018-10-13T02:53:11.964792,2024-03-04T21:48:28.936213
163,CUST-00163,Brittany,Hernandez,Brittany Hernandez,josehaynes@example.com,(880)851-2927,723 Brown Greens,North Garyfurt,NJ,40001,US,Enterprise,Real Estate,Active,Referral,2021-02-15,157974.67,0,2021-05-02T08:04:34.564107,2024-12-13T01:26:36.915614
164,CUST-00164,Sandra,Hall,Sandra Hall,jwells@example.net,(704)676-5801x85694,49673 April Springs Apt. 580,Port Carloschester,CT,69348,US,Mid-Market,Finance,Inactive,Organic,2022-10-14,190212.24,0,2018-09-23T14:05:18.518631,2024-06-12T05:09:22.730877
165,CUST-00165,Jeffrey,Campbell,Jeffrey Campbell,harveybrian@example.net,+1-639-911-1926x9212,746 Scott Tunnel,West Kimberlyfurt,MS,44102,US,Consumer,Retail,Prospect,Paid Search,2019-05-09,225904.3,0,2024-12-20T16:04:56.427554,2024-04-04T12:22:04.488814
166,CUST-00166,Lisa,Thompson,Lisa Thompson,chelseywhite@example.com,328-263-9174,94707 Denise Alley,Lake Peterberg,UT,43732,US,SMB,Healthcare,Active,Paid Search,2018-06-27,94022.85,0,2024-05-01T04:51:30.908301,2024-07-29T07:38:23.896108
167,CUST-00167,Zachary,Case,Zachary Case,upowell@example.org,+1-730-667-1985,15851 Hodges Highway Apt. 280,Guerreroport,UT,51632,US,Mid-Market,Media,Inactive,Partner,2021-06-08,170609.19,0,2024-04-10T08:29:06.176154,2024-08-18T19:20:24.837473
168,CUST-00168,Michael,Miller,Michael Miller,donaldlee@example.net,001-937-261-8478,0506 Jason Shoal,Bentleyside,FL,97632,US,Mid-Market,Retail,Active,Partner,2022-06-06,217774.48,0,2022-01-20T19:23:00.153723,2024-12-04T11:34:55.525594
169,CUST-00169,Benjamin,Thomas,Benjamin Thomas,nmeadows@example.org,420.320.4179,79931 Ronald Valleys,Nguyenshire,ND,18501,US,Consumer,Real Estate,Active,Referral,2022-07-30,115556.9,0,2020-04-01T23:36:35.863521,2024-12-19T01:51:28.630806
170,CUST-00170,Jason,Williams,Jason Williams,martinezdonald@example.com,(358)827-3902,71002 Jasmine Ramp,Robertfort,UT,17133,US,Consumer,Manufacturing,Prospect,Organic,2019-03-20,224777.68,1,2019-06-11T22:41:32.816991,2024-08-22T04:13:44.333704
171,CUST-00171,Alexandra,Jenkins,Alexandra Jenkins,carlsonjennifer@example.net,345-760-8331,3403 Laura Spur,Jimenezburgh,TN,06152,US,SMB,Media,Active,Organic,2024-07-25,110711.58,0,2018-05-19T02:16:11.904830,2024-05-13T07:04:18.907628
172,CUST-00172,Jason,King,Jason King,vwilliams@example.org,+1-922-707-8113,53153 Joel Loop Apt. 631,Richardston,FM,57630,US,SMB,Government,Prospect,Paid Search,2022-04-26,114480.54,0,2019-01-06T11:16:38.594045,2024-12-05T14:33:37.551003
173,CUST-00173,Spencer,Hughes,Spencer Hughes,crystalcantrell@example.org,620-490-4217x76253,831 Vincent Overpass,New Thomas,NH,37092,US,Mid-Market,Government,Inactive,Organic,2018-12-15,59682.82,0,2018-02-07T01:43:28.567524,2024-06-05T16:31:17.256272
174,CUST-00174,Monique,Wright,Monique Wright,patriciavargas@example.org,001-806-900-7806,7318 Heather Lodge,East Michael,IA,85388,US,SMB,Manufacturing,Active,Event,2021-01-14,99253.53,0,2024-12-28T07:41:26.113296,2024-01-06T19:55:50.032454
175,CUST-00175,Elizabeth,Martin,Elizabeth Martin,braysteven@example.org,001-862-657-0165x804,195 Zachary Spring,Pamelaville,MS,48419,US,Enterprise,Real Estate,Prospect,Social Media,2021-03-19,208293.31,0,2021-04-04T10:36:24.380618,2024-01-15T23:02:24.568362
176,CUST-00176,Michael,Wong,Michael Wong,devonrogers@example.net,879-633-5548,55778 Theodore Place,Shannonstad,AS,88752,US,Mid-Market,Real Estate,Active,Referral,2022-12-07,159336.16,0,2024-08-13T08:29:25.199011,2024-10-23T00:27:46.729389
177,CUST-00177,Shelley,Jones,Shelley Jones,zmiller@example.org,811-424-1272x3804,6704 Bryan Well Apt. 856,Dianamouth,NM,78273,US,Mid-Market,Finance,Prospect,Event,2024-03-29,10335.93,1,2022-08-29T22:13:49.209327,2024-07-13T00:58:48.588956
178,CUST-00178,Amy,Ellis,Amy Ellis,george43@example.com,(440)425-4729x284,31059 Scott Land,East Anna,AZ,87736,US,Enterprise,Real Estate,Active,Event,2021-12-20,33287.25,0,2020-03-21T02:35:53.847201,2024-05-05T20:21:07.850685
179,CUST-00179,Nathan,Fernandez,Nathan Fernandez,david06@example.com,001-927-752-0885x474,702 Kyle Locks,South Michael,MD,07714,US,SMB,Government,Active,Referral,2019-02-20,33473.87,0,2022-04-04T10:25:40.099866,2024-03-12T10:11:43.340995
180,CUST-00180,Alicia,Harrington,Alicia Harrington,andrewryan@example.com,+1-818-763-7599x8056,0455 Madden Well Apt. 376,Robertschester,VA,54790,US,SMB,Retail,Active,Social Media,2023-05-15,241862.33,0,2018-12-23T17:38:24.662712,2024-08-02T21:47:22.969151
181,CUST-00181,Christopher,Clark,Christopher Clark,carl96@example.org,5644628792,8704 Snyder Streets Suite 300,West Kevin,SC,83936,US,SMB,Finance,Inactive,Organic,2021-04-28,35618.88,0,2021-04-22T19:33:55.752909,2024-08-27T07:05:35.332169
182,CUST-00182,Patricia,Butler,Patricia Butler,anthonyhubbard@example.com,395-797-9647,2902 Murray Square,West Frank,KY,47839,US,Consumer,Media,Active,Organic,2021-06-11,197775.15,0,2020-12-08T06:40:01.676290,2024-11-29T19:55:37.173292
183,CUST-00183,Michael,Roberts,Michael Roberts,palmerkatie@example.org,001-419-228-5544x518,457 Peterson Estates,East Ericbury,MP,25197,US,SMB,Media,Active,Social Media,2021-09-15,92462.12,0,2023-07-26T07:01:39.857704,2024-07-23T11:13:38.652151
184,CUST-00184,Hannah,Cisneros,Hannah Cisneros,butlersabrina@example.org,(707)454-5279,13223 Martinez Curve Apt. 611,Port Toddchester,AZ,26237,US,Consumer,Education,Active,Event,2023-12-03,58838.56,0,2018-10-03T13:56:58.103196,2024-10-17T06:11:48.176232
185,CUST-00185,William,Brown,William Brown,bradley40@example.org,493-693-2501,2893 Cory Prairie Apt. 833,Georgeside,AL,95573,US,SMB,Real Estate,Active,Event,2018-10-31,16272.65,1,2018-09-10T05:46:36.178224,2024-03-19T07:54:40.155090
